name,lat,lon,category
Beaconsfield Street Reserve,-33.8405578,151.0437736,park
Beaconsfield Street Reserve,-33.6613341,151.3102754,park
Beale Park,-33.9228413,150.9166255,park
Beaman Park,-33.9163968,151.1374073,park
Beare Park,-33.8702557,151.2292722,park
Beatham Reserve,-33.9393666,150.9849234,park
Beatrice Thompson Park,-33.6996707,151.1033731,park
Beattie Park,-33.8009189,151.1010368,park
Beatty Reserve,-33.9703854,151.0669868,park
Beauchamp Park,-33.7909524,151.1866071,park
Beauford Avenue Reserve,-34.0599658,151.110819,park
Beaufort Street Park,-33.8501976,150.9788351,park
Beaumont Drive Reserve,-33.6963017,150.945558,park
Beaumont Hills Public School,-33.6977936,150.9456373,school
Beaumont Park,-33.9335945,151.1095344,park
Beaumont Park,-33.855424,150.9185317,park
Beaumont Road Public School,-33.7742903,151.1462009,school
Beauty Point Crescent Reserve,-33.7707007,150.6442285,park
Beauty Point Public School,-33.8120171,151.2418698,school
Becharry Park,-33.75856,150.8875183,park
Beckenham Reserve,-33.9348732,151.1946723,park
Bed Boyd Road Park,-33.8410243,151.2173385,park
Beddington Court Reserve,-33.9629748,150.9454675,park
Bede Polding College,-33.63208,150.7977895,school
Bedes Forest,-33.7314708,151.168906,park
Bedwell Park,-33.9441025,150.835202,park
Beecroft Park,-33.7571862,151.0655385,park
Beecroft Public School,-33.7520869,151.0644402,school
Beehag Reserve,-33.9447038,151.146752,park
Begnell Field,-33.9013053,151.0784964,park
Beijing Dim Sim,-33.7877772,151.0857122,supermarket
Belair Road Reserve,-33.7457208,150.7055404,park
Belgenny Reserve,-34.0704803,150.6986771,park
Bell Park,-33.9737719,151.0999365,park
Bell Park,-33.7996438,151.0678891,park
Bell Park,-33.5774919,150.6902796,park
Bell Reserve,-33.9532705,151.0687868,park
Bell Reserve,-33.8746084,151.1241992,park
Bell Street Reserve,-34.210339,150.5745354,park
Bell Tower Park,-33.9881622,150.79529,park
Bella Vista Public School,-33.7269152,150.9542519,school
Bellamy Beach,-33.8696224,151.2539608,beach
Bellevue Hill Public School,-33.8870001,151.2597672,school
Bellevue Parade Reserve,-33.9763911,151.1141192,park
Bellevue Park,-33.8870689,151.2605797,park
Bellevue Park,-33.7805714,150.8936623,park
Bellevue Park,-33.7189683,150.4319314,park
Bellfield College,-33.9416174,150.7670821,school
Belmont Street Park,-33.8443635,150.981815,park
Belmore Boys High School,-33.9106462,151.0859564,school
Belmore North Public School,-33.9100505,151.0853207,school
Belmore Park,-33.8812912,151.2074096,park
Belmore Park,-33.8006594,151.007455,park
Belmore South Public School,-33.92497,151.0917453,school
Belmore St Reserve,-33.9352723,151.1459863,park
Belrose Public School,-33.727212,151.2164775,school
Ben Davis Reserve,-33.4985293,151.3819664,park
Benda Street Reserve,-33.9124606,151.0827293,park
Bendall Reserve,-34.0621781,150.8453996,park
Benghazi Park,-33.8550238,150.89019,park
Benham Reserve,-34.024184,150.8549612,park
Benjamin Parker Reserve,-33.430291,151.4421681,park
Bennabra Place Reserve,-33.7456692,151.2098752,park
Bennalong Park,-33.8344046,150.9993539,park
Bennett Park,-33.9408814,151.0641413,park
Bennett Park,-33.7691904,150.7769452,park
Bennett Road Public School,-33.7835043,150.792449,school
Benoit Park,-33.7139611,150.5899366,park
Bensley Reserve,-34.0010524,150.8875285,park
Benvenue Reserve,-33.9341426,151.2391583,park
Benwerrin Reserve,-34.0595146,150.6592917,park
Berala Public School,-33.8697523,151.028204,school
Bereewan Park,-33.6141808,150.8106427,park
Berenice Forster Park,-34.0837013,151.1513135,park
Beresford Street Reserve,-33.7812474,150.7817199,park
Bernera Reserve,-33.9470697,150.8661018,park
Berowra Christian School,-33.6212137,151.1472958,school
Berowra Park,-33.6221627,151.1496821,park
Berowra Public School,-33.6186182,151.1478548,school
Berruex Reserve,-33.791218,150.8353388,park
Berry Island Reserve,-33.8392893,151.1888206,park
Berry Park,-33.6773293,151.1178294,park
Berry Reserve,-33.7188659,151.2952837,park
Berry Reserve,-33.7144701,151.2964442,park
Berryman Reserve,-33.9133856,150.9334614,park
Bert Burrows Park,-33.9238239,150.8543634,park
Bert Parkinson Reserve,-33.7253915,151.0005549,park
Bert Payne Park,-33.6532581,151.3233185,park
Berwick Street Reserve,-33.8500145,150.9797995,park
Beryl Simes Smith Park,-33.7639779,150.9108458,park
Best Road Park,-33.7769967,150.9400147,park
Best Street Reserve,-33.8170164,151.1548866,park
Best Value Supermart,-33.9185384,151.0331576,supermarket
Beswick Park,-33.9241207,150.9042153,park
Betham Place Reserve,-34.0429139,151.0692608,park
Bethany Catholic Primary School,-33.7877785,150.6735564,school
Bethany College,-33.9615724,151.1131951,school
Bethel Christian School,-33.7752847,150.8112257,school
Bettina Court Reserve,-33.9160145,151.0596149,park
Betts Park,-33.8405135,151.1433483,park
Betty Morrison Reserve,-33.6644545,151.3198989,park
Beulah Street Reserve,-33.8514699,151.2170612,park
Beverley Blacklock Reserve,-33.8022809,151.2297661,park
Beverley Hills North Primary,-33.9408063,151.0747693,school
Beverley Job Park,-33.7516244,151.2769447,park
Beverley Park School,-34.062208,150.824219,school
Beverly Hills Girls High School,-33.9484753,151.0786058,school
Beverly Hills Park,-33.9448701,151.0887656,park
Beverly Hills Primary School,-33.9534494,151.0851895,school
Bexley North Public School,-33.9408672,151.1203427,school
Bexley Park,-33.9504937,151.1182314,park
Bexley Primary School,-33.9476917,151.1288426,school
Biara Avenue Reserve,-33.9237685,151.1048293,park
Biba Beach,-33.6208121,151.2989285,beach
Bibbys Park,-33.8837289,150.8915439,park
Bicentennial Park,-33.9633489,151.145758,park
Bicentennial Park East,-33.9599788,151.1490968,park
Bicentennial Reserve,-33.812857,151.2037183,park
Biddigal Reserve,-33.8910729,151.2828309,park
Biddy Giles Park,-34.033241,151.0719063,park
Bidgee Park,-33.8097315,151.1172198,park
Bidwill Public School,-33.733185,150.8261447,school
Bidwill Reserve,-33.7315768,150.8260406,park
Biehler Reserve,-34.0526213,150.8480821,park
Bieler Park,-33.9068114,151.2507331,park
Bigge Park,-33.9218056,150.9281194,park
Bilarong Reserve,-33.7105818,151.2885896,park
Bilba Reserve,-34.0098724,151.0543783,park
Bilgola Beach,-33.6454142,151.3284872,beach
Bilgola Plateau Park,-33.6425468,151.3143534,park
Bilgola Plateau Public School,-33.6440238,151.3133924,school
Bill Anderson Park,-33.8814012,150.7894267,park
Bill Boyce Reserve,-33.8609735,151.0809431,park
Bill Delauney Reserve,-33.9729111,151.0168899,park
Bill Fisher Reserve,-33.8512372,151.1465881,park
Bill Heckenberg Park,-33.8425688,150.9884187,park
Bill Morrison Park,-33.9268496,150.9289316,park
Bill Peters Reserve,-33.8860779,151.1204582,park
Bill Thompson Reserve,-33.8092758,151.0133761,park
Bill Wakeham Reserve,-33.9929894,151.064908,park
Bill Watson Reserve,-33.7775962,151.0118374,park
Bill Whalley Reserve,-33.9624105,151.1226756,park
Bill Wilson Park,-33.9557551,150.8806221,park
Bill Wood Reserve,-33.7076123,150.9990269,park
Billy Goat Hill Reserve,-33.767108,150.9165248,park
Bilpin Public School,-33.4972835,150.516955,school
Bilpin Reserve,-33.4960389,150.5173522,park
Binalong Reserve,-33.9038386,150.9905125,park
Binaville Avenue Reserve,-34.067787,151.1396412,park
Binder Reserve,-33.9528689,151.0920738,park
Bingara Park,-33.7607748,151.065288,park
Binnowee Park,-33.4505156,151.3663768,park
Binyang Park,-33.7166369,150.9086554,park
Biplane Park,-33.8233519,151.0184047,park
Birang Daruganora Park,-33.704234,150.9195423,park
Birchgrove Public School,-33.8530039,151.1770265,school
Birdwood Park,-33.7040856,151.3048427,park
Birk Park,-33.7942363,150.970538,park
Birriwa Reserve,-34.0512967,150.7605693,park
Birrong Boys High School,-33.8940218,151.0249905,school
Birrong Girls High School,-33.8894888,151.0257007,school
Birrong Public School,-33.8956079,151.0200512,school
Birrung Park,-33.8606585,151.184229,park
Biscayne Ave Park,-33.8286292,150.9682119,park
Bishop Wilton Reserve,-34.0455817,150.7340542,park
Bismillah Butchery and BBQ,-33.9229813,151.0787722,supermarket
Biyanbing Park,-33.9081749,151.2095676,park
Black Forest Reserve,-33.9422591,151.0885159,park
Black Muscat Park,-33.9097812,150.9649463,park
Blackburn Park,-33.7186073,151.1784746,park
Blackbutt Avenue Reserve,-33.9769908,151.041935,park
Blackbutt Park,-33.7366101,151.1502207,park
Blackett Heights Reserve,-33.7360419,150.8230579,park
Blackett Public School,-33.7396025,150.8158418,school
Blackford Park,-33.8762909,150.9777848,park
Blackmore Park,-33.8747812,151.1504999,park
Blacksmith Park,-33.8720616,150.8977829,park
Blacktown Boys High School,-33.7618229,150.9119663,school
Blacktown Girls High School,-33.761976,150.910792,school
Blacktown South Primary School,-33.78022,150.9052998,school
Blacktown West Public School,-33.770444,150.8930567,school
Blacktown Youth College - Lawson Campus,-33.7191356,150.4309708,school
Blackwattle Bay Park,-33.8725115,151.1844701,park
Blackwell Public School,-33.8063377,150.7830375,school
Blackwoods Beach,-34.0601901,151.1571657,beach
Bladensburg Road Reserve,-33.6743154,150.9395327,park
Blair Park,-33.8757169,151.1147895,park
Blairmount Public School,-34.048007,150.8024184,school
Blakehurst High School,-33.9804389,151.1132551,school
Blakehurst Public School,-33.9829735,151.1157865,school
Blankers Koen Park,-33.8426339,151.0514036,park
Blaxcell Street Public School,-33.8580724,151.0061082,school
Blaxland East Public School,-33.7469443,150.623619,school
Blaxland High School,-33.7542575,150.6086154,school
Blaxland Pre-School Kindergarten,-33.7443645,150.6177191,school
Blaxland Public School,-33.7370791,150.6036662,school
Blaxland Reserve,-33.9613256,151.2409337,park
Blaxland War Memorial Park,-33.7363142,150.6054157,park
Blaxlands Crossing Recreation Reserve,-33.8626246,150.639726,park
Blenheim Park,-33.9275439,151.2564197,park
Blenheim Park,-33.9274284,151.2567106,park
Blessed Sacrament Catholic Primary School,-33.8350235,151.2445962,school
Blessington Reserve,-33.4550296,151.3588878,park
Bligh Park,-33.7830178,151.2414467,park
Bligh Park Public School,-33.6391462,150.7945633,school
Blighs Road Reserve,-33.7305139,151.2670531,park
Blinman Park,-33.9726643,150.9032777,park
Bloxham Park,-33.7560768,150.8103458,park
Bloxsome Park,-33.8906846,151.0304074,park
Blue Bell Street Reserve,-34.0813318,151.0030674,park
Blue Gum Reserve,-33.7860192,151.0799925,park
Blue Mountains Grammar School,-33.7042404,150.5806515,school
Blue Mountains Steiner School,-33.7218168,150.4686498,school
Blues Point Reserve,-33.8496189,151.2033916,park
Blues Point Reserve,-33.8489888,151.2043464,park
Blues Point Reserve,-33.8488275,151.2055499,park
Bluett Reserve,-33.7455267,150.8705264,park
Boat Harbour Beach,-34.0373528,151.1929634,beach
Bob A Day Park,-33.9833572,151.2463095,park
Bob Clark RSL Memorial Grove,-33.9643559,151.24584,park
Bob Prenter Reserve,-33.9974014,150.8827669,park
Bob Smith Reserve,-33.8451022,151.1502132,park
Bobbie Vaile Reserve,-34.0591536,150.7117536,park
Bodalla Park,-33.941719,150.8577986,park
Boden Reserve,-33.8739997,151.0703809,park
Bogan Street Reserve,-33.8179092,150.9422967,park
Boggabilla Reserve,-33.8930757,150.9797958,park
Bolaro Avenue Park,-33.8288484,150.9325963,park
Bold Park,-33.8951893,150.9107284,park
Bolivia Park,-33.8981449,150.9339907,park
Bombora Avenue Reserve,-34.0877314,151.1557757,park
Bon Wrightson Reserve,-34.0674208,150.8265196,park
Bona Vista Heritage Park and Playground,-33.5762199,150.8608399,park
Bonar Street Park,-33.9324218,151.1464055,park
Bondi Beach,-33.8923747,151.2780805,beach
Bondi Beach Public School,-33.8883022,151.2767994,school
Bondi Park,-33.8907283,151.2765399,park
Bondi Public School,-33.8926285,151.2647369,school
Bonna Reserve,-34.0085573,151.1920796,park
Bonnet Bay Public School,-34.0126118,151.0562408,school
Bonnie Vale Picnic Area,-34.08229,151.1405959,park
Bonnie View Street Reserve,-34.053586,151.1373627,park
Bonnyrigg Heights Public School,-33.8893592,150.8676627,school
Bonnyrigg High School,-33.8949881,150.8929533,school
Bonnyrigg Public School,-33.8878534,150.888892,school
Boomerang Reserve,-33.9728077,151.0202054,park
Boondah Reserve,-33.6957082,151.3002373,park
Boondi Reserve,-33.895304,151.2725966,park
Boongarra Reserve,-33.9801832,151.0782406,park
Booral Reserve,-33.7992328,151.1150161,park
Booralee Park,-33.9409887,151.2008818,park
Boorea Reserve,-33.9792502,151.0785025,park
Booroola Road Reserve,-33.634727,150.9010152,park
Booth Park,-33.7528626,151.0686065,park
Boral Olympic Dream Pathway,-33.8490504,151.066707,park
Boronga Avenue Reserve,-33.7682755,151.12554,park
Boronia Grove Reserve,-34.0870997,151.0115394,park
Boronia Park,-33.7733633,151.0779878,park
Boronia Park,-33.7577828,150.7919111,park
Boronia Park Public School,-33.8214186,151.1355403,school
Boronia Reserve,-33.7260461,151.2134732,park
Boronia Street Park,-33.822209,150.967665,park
Bosnjak Reserve,-33.8794834,150.8813741,park
Bossley Park High School,-33.8709787,150.8751262,school
Bossley Park Public School,-33.8585311,150.8830658,school
Botany Bay Environmental Education Centre,-34.0047758,151.221703,school
Botany Circle,-33.9745355,151.2273617,park
Botany Public School,-33.9431663,151.1946777,school
Botany Road Reserve,-33.9665901,151.2298243,park
Bottlebrush Reserve,-34.0814331,150.817451,park
Boulevarde Reserve,-33.9670131,151.2499646,park
Boundary Reserve,-33.9613024,151.0671628,park
Bounty Avenue Reserve,-33.7251605,150.9956835,park
Bounty Reserve,-33.6385061,150.7886646,park
Bourke Street Park,-33.8717386,151.2183505,park
Bourke Street Public School,-33.8905378,151.2157367,school
Bow Bowing Reserve,-34.0845977,150.8203444,park
Bowden Park,-33.9048119,150.9250232,park
Bowden Reserve,-33.8987654,151.1048763,park
Bowden Street Reserve,-33.9049509,150.9229695,park
Bowen Mountain Park,-33.5716137,150.624153,park
Bower Street Reserve,-33.801925,151.297708,park
Bowes Thistlethwayte Park,-33.7477292,151.1497196,park
Bowie Reserve,-34.0273336,151.0829388,park
Bowman Reserve,-34.0877775,150.6970003,park
Box Hill High School,-33.6429859,150.8925513,school
Box Hill Public School,-33.6423046,150.8920343,school
Box Road Reserve,-34.0222436,151.0932348,park
Boyd Reserve,-34.0426186,150.7737801,park
Boyds Orchard Park,-33.7341996,151.1240551,park
Boyla Reserve,-33.8347341,151.125556,park
Boyne Avenue Park,-33.8083831,150.9561248,park
Bradbury Park,-34.0739128,150.8109292,park
Bradbury Public School,-34.0859947,150.8127019,school
Braddock Playground,-33.9148962,151.1595416,park
Braddock Public School,-33.7226785,150.7087795,school
Bradfield College,-33.8211651,151.1864224,school
Bradfield Park North,-33.8450493,151.2112892,park
Bradfield Reserve,-34.0573334,150.8379955,park
Bradley Avenue Reserve,-33.8844082,151.2590055,park
Bradley Drive reserve,-33.7704042,151.0491146,park
Bradley Reserve,-33.8388154,151.0845405,park
Bradley Reserve,-33.7526674,151.1027062,park
Bradley's Beach,-33.5400535,151.2409066,beach
Bradman Street Park,-33.826729,150.940734,park
Bradshaw Park,-33.9157241,150.8789564,park
Brady Park,-34.0425475,150.8090861,park
Brady's Gully Dog Park,-33.419296,151.3566199,park
Brady's Gully Memorial Park,-33.4171875,151.3495278,park
Braemar Park,-33.7894697,151.0738932,park
Braeside Reserve,-34.0889561,150.7859247,park
Brahms Reserve,-33.7660154,150.954431,park
Brampton Drive Reserve,-33.6997029,150.950229,park
Brays Bay Reserve,-33.8312506,151.0895519,park
Breakfast Point Village Green,-33.8447651,151.1102499,park
Breen Park,-34.0443886,151.1200128,park
Bremner Park,-33.8257644,151.1160989,park
Brenan Park,-33.8580352,150.9313685,park
Brenda Reserve,-34.004823,150.8610539,park
Brenda's Supermarket,-33.9243444,151.1885189,supermarket
Brennan Park,-33.8346064,151.1983359,park
Brentwood Reserve,-33.7442367,151.2430737,park
Brereton Park,-33.8098286,151.1377303,park
Bressington Park,-33.8527708,151.0797687,park
Bretby Park,-33.8164649,151.0511669,park
Brett Park,-33.8574618,151.1575922,park
Brewer Park,-33.8407134,151.0842629,park
Brewongle Environmental Education Centre,-33.48167,150.891511,school
Brewongle Walkway,-33.7775424,150.8985022,park
Brian King Park,-33.7672241,150.7926242,park
Briar Road Public School,-34.0891084,150.827657,school
Brick Kiln Park,-33.7370283,150.7494058,park
Brick Pit Reserve,-33.7535124,151.2334441,park
Brickpit Park,-33.723428,151.0886821,park
Bridge Park,-34.0034255,150.7374583,park
Bridge Road Reserve,-33.8157736,150.9814202,park
Bridge Road School,-33.8876583,151.1753862,school
Bridge Street Gardens,-33.8633899,151.0426711,park
Bridge Street Rest Area,-33.9001494,151.1858075,park
Bridges Reserve,-33.8810957,151.1185803,park
Bridget Tight Reserve,-33.9242035,151.2097124,park
Bridgeview Road Reserve,-33.9565507,151.0694029,park
Brigade Park,-33.9778979,150.8553879,park
Brigade Park,-33.8093849,151.1143344,park
Brigalow Place Reserve,-34.0451557,151.0318838,park
